Año,Clave_Ent,Entidad,Bien jurídico afectado,Tipo de delito,Subtipo de delito,Modalidad,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
2020,31,Yucatán,Libertad personal,Rapto,Rapto,Rapto,0,0,0,0,0,0,0,0,0,0,,
2020,31,Yucatán,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,1,0,0,0,0,0,1,1,1,0,,
2020,31,Yucatán,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,10,4,12,2,3,4,3,8,2,13,,
2020,31,Yucatán,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,0,0,1,1,0,1,0,0,0,0,,
2020,31,Yucatán,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,0,0,0,0,0,0,0,0,0,0,,
2020,31,Yucatán,La libertad y la seguridad sexual,Violación simple,Violación simple,Violación simple,4,2,5,2,1,2,2,7,3,1,,
2020,31,Yucatán,La libertad y la seguridad sexual,Violación equiparada,Violación equiparada,Violación equiparada,0,0,0,0,0,0,0,0,0,0,,
2020,31,Yucatán,La libertad y la seguridad sexual,Incesto,Incesto,Incesto,0,0,0,0,0,0,0,0,0,0,,
2020,31,Yucatán,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,1,1,0,0,0,0,0,0,0,,
2020,31,Yucatán,El patrimonio,Robo,Robo a casa habitación,Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,31,Yucatán,El patrimonio,Robo,Robo a casa habitación,Sin violencia,83,32,23,14,16,25,14,9,11,12,,
2020,31,Yucatán,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,31,Yucatán,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,1,8,2,6,1,1,2,6,3,3,,
2020,31,Yucatán,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,31,Yucatán,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,10,14,13,3,3,13,3,5,10,8,,
2020,31,Yucatán,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,31,Yucatán,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,0,1,0,0,0,0,0,0,0,,
2020,31,Yucatán,El patrimonio,Robo,Robo de autopartes,Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,31,Yucatán,El patrimonio,Robo,Robo de autopartes,Sin violencia,1,0,0,0,0,0,0,0,0,0,,
2020,31,Yucatán,El patrimonio,Robo,Robo a transportista,Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,31,Yucatán,El patrimonio,Robo,Robo a transportista,Sin violencia,0,0,0,0,0,0,0,0,0,0,,
2020,31,Yucatán,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,3,0,3,3,2,1,1,3,2,8,,
2020,31,Yucatán,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,8,5,5,3,0,4,1,4,2,2,,
2020,31,Yucatán,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,31,Yucatán,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,0,0,0,0,0,0,0,0,0,0,,
2020,31,Yucatán,El patrimonio,Robo,Robo en transporte público individual,Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,31,Yucatán,El patrimonio,Robo,Robo en transporte público individual,Sin violencia,0,0,0,0,0,0,0,0,0,0,,
2020,31,Yucatán,El patrimonio,Robo,Robo en transporte público colectivo,Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,31,Yucatán,El patrimonio,Robo,Robo en transporte público colectivo,Sin violencia,0,0,0,0,0,0,0,0,0,0,,
2020,31,Yucatán,El patrimonio,Robo,Robo en transporte individual,Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,31,Yucatán,El patrimonio,Robo,Robo en transporte individual,Sin violencia,0,0,0,0,0,0,0,0,0,0,,
2020,31,Yucatán,El patrimonio,Robo,Robo a institución bancaria,Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,31,Yucatán,El patrimonio,Robo,Robo a institución bancaria,Sin violencia,0,0,0,0,0,0,0,0,0,0,,
2020,31,Yucatán,El patrimonio,Robo,Robo a negocio,Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,31,Yucatán,El patrimonio,Robo,Robo a negocio,Sin violencia,26,12,8,7,7,8,1,5,1,6,,
2020,31,Yucatán,El patrimonio,Robo,Robo de ganado,Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,31,Yucatán,El patrimonio,Robo,Robo de ganado,Sin violencia,1,0,0,0,1,0,0,0,2,0,,
2020,31,Yucatán,El patrimonio,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,31,Yucatán,El patrimonio,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Sin violencia,0,0,0,0,0,0,0,0,0,0,,
2020,31,Yucatán,El patrimonio,Robo,Robo de maquinaria,Robo de tractores Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,31,Yucatán,El patrimonio,Robo,Robo de maquinaria,Robo de tractores Sin violencia,0,0,0,0,0,0,0,0,0,0,,
2020,31,Yucatán,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Con violencia",0,0,0,0,0,0,0,0,0,0,,
2020,31,Yucatán,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Sin violencia",0,0,0,0,0,3,0,0,0,0,,
2020,31,Yucatán,El patrimonio,Robo,Otros robos,Con violencia,0,0,0,0,0,0,0,0,0,0,,
2020,31,Yucatán,El patrimonio,Robo,Otros robos,Sin violencia,0,0,0,0,0,0,0,0,0,0,,
2020,31,Yucatán,El patrimonio,Fraude,Fraude,Fraude,31,35,22,20,21,44,43,51,43,79,,
2020,31,Yucatán,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,61,36,40,20,14,19,24,26,44,45,,
2020,31,Yucatán,El patrimonio,Extorsión,Extorsión,Extorsión,0,0,0,0,0,0,0,0,0,0,,
2020,31,Yucatán,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,131,184,146,72,78,72,107,100,160,143,,
2020,31,Yucatán,El patrimonio,Despojo,Despojo,Despojo,2,1,1,0,0,0,1,2,2,0,,
2020,31,Yucatán,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,62,41,23,11,11,8,23,9,20,15,,
2020,31,Yucatán,La familia,Violencia familiar,Violencia familiar,Violencia familiar,58,73,87,26,30,46,42,45,71,73,,
2020,31,Yucatán,La familia,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,0,0,0,0,0,0,0,0,0,0,,
2020,31,Yucatán,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,22,22,14,0,10,14,20,10,16,26,,
2020,31,Yucatán,La familia,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,10,3,4,0,0,5,2,0,1,1,,
2020,31,Yucatán,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,0,1,1,0,0,0,0,0,0,0,,
2020,31,Yucatán,La sociedad,Trata de personas,Trata de personas,Trata de personas,7,0,0,1,1,1,2,2,1,3,,
2020,31,Yucatán,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0,0,0,0,0,,
2020,31,Yucatán,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo,Narcomenudeo,22,29,13,7,10,12,8,8,20,16,,
2020,31,Yucatán,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,248,203,221,104,120,153,153,140,243,205,,
2020,31,Yucatán,Otros bienes jurídicos afectados (del fuero común),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,6,5,7,0,2,14,7,4,7,10,,
2020,31,Yucatán,Otros bienes jurídicos afectados (del fuero común),Evasión de presos,Evasión de presos,Evasión de presos,0,0,0,0,0,0,0,0,0,0,,
2020,31,Yucatán,Otros bienes jurídicos afectados (del fuero común),Falsedad,Falsedad,Falsedad,1,5,0,0,1,1,0,3,1,0,,
2020,31,Yucatán,Otros bienes jurídicos afectados (del fuero común),Falsificación,Falsificación,Falsificación,2,3,1,2,0,2,3,2,6,4,,
2020,31,Yucatán,Otros bienes jurídicos afectados (del fuero común),Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,0,1,0,0,0,0,0,0,0,0,,
2020,31,Yucatán,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,0,0,8,0,5,0,1,0,0,0,,
2020,31,Yucatán,Otros bienes jurídicos afectados (del fuero común),Electorales,Electorales,Electorales,0,0,0,0,0,0,0,0,0,0,,
2020,31,Yucatán,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,130,80,69,75,27,45,108,98,55,49,,
2020,32,Zacatecas,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,32,36,34,40,45,56,54,53,53,51,,
2020,32,Zacatecas,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,3,6,3,3,11,8,2,8,4,4,,
2020,32,Zacatecas,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,4,11,15,13,10,11,7,9,13,7,,
2020,32,Zacatecas,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,,
2020,32,Zacatecas,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,,
2020,32,Zacatecas,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,,
2020,32,Zacatecas,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,8,9,17,9,9,12,12,9,14,12,,
2020,32,Zacatecas,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0,0,0,1,0,0,0,0,0,,
2020,32,Zacatecas,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,,
2020,32,Zacatecas,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,12,9,12,16,9,13,7,10,15,15,,
2020,32,Zacatecas,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,10,10,17,9,21,25,13,12,21,8,,
2020,32,Zacatecas,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,47,48,42,47,35,69,55,68,57,52,,
2020,32,Zacatecas,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,90,94,81,69,72,113,87,76,75,58,,
2020,32,Zacatecas,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,1,0,2,0,0,1,0,1,0,0,,
2020,32,Zacatecas,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,1,0,0,0,0,0,0,0,0,0,,
2020,32,Zacatecas,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,46,37,31,23,20,50,29,33,48,34,,
2020,32,Zacatecas,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,1,2,6,2,3,2,7,2,2,3,,
2020,32,Zacatecas,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,8,5,10,5,4,7,8,11,3,9,,
2020,32,Zacatecas,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,0,1,1,0,0,0,0,0,0,0,,
2020,32,Zacatecas,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,0,0,0,1,0,0,0,1,0,0,,
2020,32,Zacatecas,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,0,0,0,0,0,2,0,1,0,1,,
2020,32,Zacatecas,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,0,0,0,0,0,0,0,0,0,0,,
2020,32,Zacatecas,La vida y la Integridad corporal,Aborto,Aborto,Aborto,0,0,1,0,0,0,0,0,0,0,,
2020,32,Zacatecas,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,16,21,19,13,21,29,10,17,17,36,,
2020,32,Zacatecas,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,4,2,4,3,3,2,3,5,4,2,,
2020,32,Zacatecas,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,0,0,0,0,0,0,0,0,0,0,,
2020,32,Zacatecas,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,0,0,0,0,0,0,0,0,0,0,,
2020,32,Zacatecas,Libertad personal,Secuestro,Secuestro,Secuestro exprés,0,0,0,0,0,0,0,0,0,0,,
2020,32,Zacatecas,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,0,0,0,0,0,0,0,0,0,0,,
2020,32,Zacatecas,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,0,0,0,0,0,0,0,0,0,0,,
2020,32,Zacatecas,Libertad personal,Rapto,Rapto,Rapto,0,0,0,0,0,0,0,0,0,0,,
2020,32,Zacatecas,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,25,44,40,23,19,47,37,21,29,26,,
2020,32,Zacatecas,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,10,17,25,18,12,15,22,17,21,16,,
2020,32,Zacatecas,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,12,7,12,4,3,4,13,7,9,10,,
2020,32,Zacatecas,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,3,1,3,0,2,1,4,1,2,1,,
2020,32,Zacatecas,La libertad y la seguridad sexual,Violación simple,Violación simple,Violación simple,7,15,23,7,6,12,16,21,10,8,,
2020,32,Zacatecas,La libertad y la seguridad sexual,Violación equiparada,Violación equiparada,Violación equiparada,7,4,10,6,16,10,9,4,14,5,,
2020,32,Zacatecas,La libertad y la seguridad sexual,Incesto,Incesto,Incesto,0,0,0,0,0,0,0,0,0,0,,
2020,32,Zacatecas,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,5,4,12,11,8,9,6,7,5,11,,
2020,32,Zacatecas,El patrimonio,Robo,Robo a casa habitación,Con violencia,14,8,7,8,5,10,6,5,10,10,,
2020,32,Zacatecas,El patrimonio,Robo,Robo a casa habitación,Sin violencia,28,29,27,16,14,23,18,19,19,21,,
2020,32,Zacatecas,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,33,28,20,29,21,32,36,29,33,42,,
2020,32,Zacatecas,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,96,87,84,48,58,67,71,51,54,62,,
2020,32,Zacatecas,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,1,6,4,3,2,3,4,2,1,3,,
